ISO8601,fromDate,toDate,bedtime,waketime,inBed,awake,fellAsleepIn,sessions,asleep,asleepAvg7,efficiency,efficiencyAvg7,quality,qualityAvg7,deep,deepAvg7,sleepBPM,sleepBPMAvg7,dayBPM,dayBPMAvg7,wakingBPM,wakingBPMAvg7,hrv,hrvAvg7,sleepHRV,sleepHRVAvg7,SpO2Avg,SpO2Min,SpO2Max,respAvg,respMin,respMax,tags,notes
2022-10-13T20:59:59-06:00,"Wednesday, Oct 12, 2022","Thursday, Oct 13, 2022",2022-10-12 22:04:00,2022-10-13 07:16:00,09:12:00,01:05:00,00:00:00,1,08:07:00,08:04:08,88.2,90.9,04:46:36,05:55:44,00:45:39,01:55:46,58.2,59.9,66.1,68.4,59.0,59.6,66,48,37,36,,,,,,,,
2022-10-14T20:59:59-06:00,"Thursday, Oct 13, 2022","Friday, Oct 14, 2022",2022-10-13 21:00:00,2022-10-14 06:46:00,09:46:00,00:46:00,00:00:00,1,09:00:00,08:29:17,92.2,90.4,06:45:10,06:16:22,01:30:00,01:53:15,58.2,58.2,72.3,68.3,61.0,59.0,,,34,38,,,,,,,,
2022-10-15T20:59:59-06:00,"Friday, Oct 14, 2022","Saturday, Oct 15, 2022",2022-10-14 22:24:00,2022-10-15 08:09:00,09:45:00,01:21:00,00:00:00,1,08:24:00,08:38:42,86.2,90.8,06:39:01,06:28:06,02:10:04,01:56:43,64.4,59.2,67.9,67.9,63.0,59.6,,,31,38,,,,,,,,
2022-10-16T20:59:59-06:00,"Saturday, Oct 15, 2022","Sunday, Oct 16, 2022",2022-10-15 21:00:00,2022-10-16 07:21:00,10:56:00,00:05:00,00:00:00,2,10:51:00,08:55:51,99.2,92.7,08:53:51,06:42:40,04:21:48,02:16:57,54.3,57.7,67.3,67.6,58.0,58.9,,,38,38,,,,,,,,
2022-10-17T20:59:59-06:00,"Sunday, Oct 16, 2022","Monday, Oct 17, 2022",2022-10-16 21:45:00,2022-10-17 06:49:00,09:04:00,00:42:00,00:00:00,1,08:22:00,08:50:25,92.3,92.7,06:29:16,06:41:09,02:16:55,02:18:48,58.8,58.1,67.1,67.5,54.0,58.1,,,36,37,,,,,,,,
2022-10-18T20:59:59-06:00,"Monday, Oct 17, 2022","Tuesday, Oct 18, 2022",2022-10-17 22:00:00,2022-10-18 06:50:00,08:50:00,00:14:00,00:00:00,1,08:36:00,08:47:25,97.4,92.9,06:09:24,06:33:46,01:31:04,02:14:17,58.1,58.0,65.1,66.8,61.0,58.7,,,36,38,,,,,,,,
2022-10-19T20:59:59-06:00,"Tuesday, Oct 18, 2022","Wednesday, Oct 19, 2022",2022-10-18 21:16:00,2022-10-19 07:18:00,10:02:00,01:21:00,00:00:00,1,08:41:00,08:51:34,86.5,91.7,06:35:51,06:37:01,03:09:27,02:14:59,56.8,58.4,66.2,67.4,60.0,59.4,,,41,36,,,,,,,,
2022-10-20T20:59:59-06:00,"Wednesday, Oct 19, 2022","Thursday, Oct 20, 2022",2022-10-19 21:00:00,2022-10-20 07:36:00,10:36:00,01:34:00,00:00:00,1,09:02:00,08:59:25,85.2,91.3,06:24:02,06:50:56,01:45:23,02:23:31,58.4,58.4,69.5,67.9,59.0,59.4,,,36,36,,,,,,,,
2022-10-21T20:59:59-06:00,"Thursday, Oct 20, 2022","Friday, Oct 21, 2022",2022-10-20 21:27:00,2022-10-21 06:57:00,09:30:00,01:41:00,00:00:00,1,07:49:00,08:49:17,82.3,89.9,05:40:10,06:41:39,01:37:02,02:24:31,57.9,58.4,68.3,67.4,57.0,58.9,,,23,34,,,,,,,,
2022-10-22T20:59:59-06:00,"Friday, Oct 21, 2022","Saturday, Oct 22, 2022",2022-10-22 01:20:00,2022-10-22 16:09:00,14:49:00,07:44:00,00:00:00,1,07:05:00,08:38:00,47.8,84.4,05:09:07,06:28:49,,,74.8,59.9,76.8,68.6,76.0,60.7,25,46,20,33,,,,,,,,
2022-10-23T20:59:59-06:00,"Saturday, Oct 22, 2022","Sunday, Oct 23, 2022",2022-10-22 21:11:00,2022-10-23 06:54:00,09:43:00,01:13:00,00:00:00,1,08:30:00,08:17:51,87.5,82.7,07:05:05,06:13:16,04:07:16,02:41:16,60.3,60.7,69.4,68.9,58.0,60.7,24,45,28,31,,,,,,,,
2022-10-24T20:59:59-06:00,"Sunday, Oct 23, 2022","Monday, Oct 24, 2022",2022-10-23 21:15:00,2022-10-24 06:46:00,09:31:00,00:56:00,00:00:00,1,08:35:00,08:19:42,90.2,82.4,06:43:23,06:15:17,02:01:11,02:21:11,60.0,60.9,,,57.0,61.1,,,24,30,,,,,,,,
2022-10-30T20:59:59-06:00,"Saturday, Oct 29, 2022","Sunday, Oct 30, 2022",2022-10-29 21:04:00,2022-10-30 06:49:00,09:45:00,00:50:00,00:00:00,1,08:55:00,08:22:25,91.5,81.6,06:52:19,06:21:25,02:13:45,02:20:44,56.2,60.6,66.7,69.6,55.0,60.3,52,46,51,32,,,,11.0,9.5,15.5,,
2022-10-31T20:59:59-06:00,"Sunday, Oct 30, 2022","Monday, Oct 31, 2022",2022-10-30 21:28:00,2022-10-31 06:50:00,09:22:00,00:40:00,00:00:00,1,08:42:00,08:22:34,92.9,82.5,07:12:31,06:26:40,03:19:35,02:36:14,56.4,60.6,69.3,70.1,57.0,59.9,36,47,30,30,,,,11.8,9.0,16.0,,
2022-11-01T20:59:59-06:00,"Monday, Oct 31, 2022","Tuesday, Nov 1, 2022",2022-10-31 22:45:00,2022-11-01 07:02:00,08:17:00,01:22:00,00:00:00,1,06:55:00,08:04:25,83.5,82.2,04:50:06,06:13:14,01:01:29,02:17:57,63.1,61.3,71.8,70.4,58.0,59.7,53,48,19,28,,,,12.8,9.0,21.5,,
2022-11-02T20:59:59-06:00,"Tuesday, Nov 1, 2022","Wednesday, Nov 2, 2022",2022-11-01 21:37:00,2022-11-02 06:32:00,08:55:00,00:15:00,00:00:00,1,08:40:00,08:11:42,97.2,84.4,06:19:23,06:18:51,02:58:17,02:28:22,59.8,61.5,66.9,70.2,60.0,60.1,,,32,29,,,,13.2,9.5,19.5,,
2022-11-03T20:59:59-06:00,"Wednesday, Nov 2, 2022","Thursday, Nov 3, 2022",2022-11-02 21:47:00,2022-11-03 06:31:00,08:44:00,00:30:00,00:00:00,1,08:14:00,08:21:34,94.3,91.0,06:05:57,06:26:58,01:44:47,02:29:28,56.6,58.9,73.8,69.8,56.0,57.3,,,36,31,,,,12.6,9.5,21.0,,
2022-11-04T20:59:59-06:00,"Thursday, Nov 3, 2022","Friday, Nov 4, 2022",2022-11-03 22:15:00,2022-11-04 07:03:00,08:48:00,00:26:00,00:00:00,1,08:22:00,08:20:25,95.1,92.1,06:14:47,06:19:46,01:49:49,02:09:50,57.1,58.5,69.0,69.7,57.0,57.1,57,45,31,32,,,,13.0,9.0,22.5,,
2022-11-05T20:59:59-06:00,"Friday, Nov 4, 2022","Saturday, Nov 5, 2022",2022-11-05 01:14:00,2022-11-05 08:20:00,12:50:00,03:15:00,00:00:00,2,09:35:00,08:29:00,94.6,92.7,06:37:23,06:18:55,,,73.8,60.4,76.1,70.5,80.0,60.4,,,21,31,,,,13.0,11.5,22.0,,
2022-11-06T19:59:59-07:00,"Saturday, Nov 5, 2022","Sunday, Nov 6, 2022",2022-11-05 21:45:00,2022-11-06 06:39:00,09:54:00,00:24:00,00:00:00,1,09:30:00,08:34:00,96.0,93.4,07:29:45,06:24:16,02:34:03,02:14:32,61.6,61.2,69.8,71.0,64.0,61.7,26,39,32,29,,,,12.1,9.0,17.5,,
2022-11-07T20:59:59-07:00,"Sunday, Nov 6, 2022","Monday, Nov 7, 2022",2022-11-06 21:01:00,2022-11-07 05:38:00,08:37:00,00:00:00,00:00:00,1,08:37:00,08:33:17,100.0,94.4,07:20:52,06:25:28,04:18:30,02:32:21,58.1,61.4,65.4,70.4,57.0,61.7,40,41,28,28,,,,11.1,8.0,15.0,,
2022-11-08T20:59:59-07:00,"Monday, Nov 7, 2022","Tuesday, Nov 8, 2022",2022-11-07 21:24:00,2022-11-08 05:49:00,08:25:00,00:00:00,00:00:00,1,08:25:00,08:46:08,100.0,96.7,06:27:53,06:39:26,03:13:05,02:31:25,56.5,60.5,74.7,70.8,57.0,61.6,42,44,22,29,,,,11.6,9.5,16.0,,
2022-11-09T20:59:59-07:00,"Tuesday, Nov 8, 2022","Wednesday, Nov 9, 2022",2022-11-08 22:25:00,2022-11-09 06:01:00,07:36:00,00:57:00,00:00:00,1,06:39:00,08:28:51,87.5,95.3,05:15:38,06:30:19,01:51:43,02:38:36,57.2,60.1,64.7,70.5,58.0,61.3,51,44,35,29,,,,13.2,10.0,19.5,,
2022-11-10T20:59:59-07:00,"Wednesday, Nov 9, 2022","Thursday, Nov 10, 2022",2022-11-09 22:31:00,2022-11-10 06:15:00,07:44:00,00:21:00,00:00:00,1,07:23:00,08:21:34,95.5,95.5,05:59:22,06:29:23,03:18:35,02:41:30,54.3,59.8,,,54.0,61.0,38,44,31,29,,,,11.7,9.5,17.0,,
2022-11-13T20:59:59-07:00,"Saturday, Nov 12, 2022","Sunday, Nov 13, 2022",2022-11-12 21:15:00,2022-11-13 08:00:00,10:45:00,01:12:00,00:00:00,1,09:33:00,08:31:42,88.8,94.6,06:35:36,06:32:21,02:50:21,02:50:52,59.6,60.1,67.6,69.7,55.0,60.7,,,22,27,,,,12.4,8.5,19.5,,
2022-11-14T20:59:59-07:00,"Sunday, Nov 13, 2022","Monday, Nov 14, 2022",2022-11-13 21:00:00,2022-11-14 07:39:00,10:39:00,01:04:00,00:00:00,1,09:35:00,08:31:42,90.0,94.0,07:47:39,06:42:24,04:24:11,03:12:55,55.4,57.5,67.7,68.5,55.0,57.1,,,37,30,,,,11.4,8.5,17.5,,
2022-11-15T20:59:59-07:00,"Monday, Nov 14, 2022","Tuesday, Nov 15, 2022",2022-11-14 22:59:00,2022-11-15 07:15:00,08:16:00,01:06:00,00:00:00,1,07:10:00,08:11:42,86.7,92.6,05:23:25,06:24:21,00:59:19,02:59:23,55.7,56.7,69.6,68.4,55.0,55.9,,,54,33,,,,12.4,9.5,18.5,,
2022-11-16T20:59:59-07:00,"Tuesday, Nov 15, 2022","Wednesday, Nov 16, 2022",2022-11-15 21:15:00,2022-11-16 06:43:00,09:28:00,00:39:00,00:00:00,1,08:49:00,08:13:25,93.1,91.7,07:12:23,06:23:08,03:01:22,02:48:22,56.3,56.4,63.4,68.1,54.0,55.4,61,45,25,32,,,,11.0,8.0,14.5,,
2022-11-17T20:59:59-07:00,"Wednesday, Nov 16, 2022","Thursday, Nov 17, 2022",2022-11-16 21:31:00,2022-11-17 03:15:00,05:44:00,00:08:00,00:00:00,1,05:36:00,07:49:17,97.7,91.3,03:52:19,06:00:55,00:15:16,02:22:58,57.2,56.5,67.8,67.1,56.0,55.3,,,38,35,,,,12.1,10.0,18.0,,
2022-11-18T20:59:59-07:00,"Thursday, Nov 17, 2022","Friday, Nov 18, 2022",2022-11-17 23:30:00,2022-11-18 09:30:00,10:00:00,02:22:00,00:00:00,1,07:38:00,07:57:42,76.3,89.7,05:24:05,06:02:07,01:28:39,02:19:40,56.5,56.4,,,54.0,54.7,39,43,29,34,,,,12.0,10.0,18.5,,
2022-11-20T20:59:59-07:00,"Saturday, Nov 19, 2022","Sunday, Nov 20, 2022",2022-11-19 22:30:00,2022-11-20 05:45:00,07:15:00,00:14:00,00:00:00,1,07:01:00,07:54:34,96.8,89.9,05:47:16,06:00:23,02:20:20,02:11:21,60.3,57.3,65.4,68.4,59.0,55.4,,,30,34,,,,12.0,10.5,15.0,,
2022-11-21T20:59:59-07:00,"Sunday, Nov 20, 2022","Monday, Nov 21, 2022",2022-11-20 22:55:00,2022-11-21 06:54:00,07:59:00,00:16:00,00:00:00,1,07:43:00,07:38:51,96.7,91.0,05:49:29,05:53:48,01:48:02,02:02:27,57.5,57.0,64.8,68.0,57.0,55.7,,,42,36,,,,10.6,9.0,15.5,,
2022-11-22T20:59:59-07:00,"Monday, Nov 21, 2022","Tuesday, Nov 22, 2022",2022-11-21 23:00:00,2022-11-22 06:56:00,07:56:00,01:01:00,00:00:00,1,06:55:00,07:16:00,87.2,90.6,04:54:00,05:28:59,,,61.5,57.8,70.9,68.4,59.0,56.3,,,37,36,,,,12.4,9.5,17.5,,
2022-11-23T20:59:59-07:00,"Tuesday, Nov 22, 2022","Wednesday, Nov 23, 2022",2022-11-22 21:15:00,2022-11-23 07:16:00,10:01:00,01:43:00,00:00:00,1,08:18:00,07:25:42,82.9,90.1,05:58:33,05:34:01,02:04:30,01:42:29,57.3,58.1,69.1,68.4,57.0,56.6,,,30,33,,,,12.1,8.0,19.0,,
2022-11-24T20:59:59-07:00,"Wednesday, Nov 23, 2022","Thursday, Nov 24, 2022",2022-11-23 21:15:00,2022-11-24 06:35:00,09:20:00,00:15:00,00:00:00,1,09:05:00,07:28:00,97.3,90.7,06:39:15,05:29:17,01:45:58,01:49:09,58.1,58.3,72.9,69.7,58.0,57.1,,,48,36,,,,12.0,9.0,23.0,,
2022-11-25T20:59:59-07:00,"Thursday, Nov 24, 2022","Friday, Nov 25, 2022",2022-11-24 22:30:00,2022-11-25 06:44:00,08:14:00,00:44:00,00:00:00,1,07:30:00,07:44:17,91.1,89.7,05:59:28,05:47:27,02:04:08,01:40:59,57.1,58.3,67.7,69.7,58.0,57.4,,,49,38,,,,11.2,8.0,15.0,,
2022-11-26T20:59:59-07:00,"Friday, Nov 25, 2022","Saturday, Nov 26, 2022",2022-11-25 22:04:00,2022-11-26 06:43:00,08:53:00,01:12:00,00:00:00,2,07:41:00,07:44:42,86.1,91.1,05:53:22,05:51:38,01:19:49,01:50:12,60.5,58.9,71.8,68.9,57.0,57.9,,,26,37,,,,12.6,8.5,19.0,,
2022-11-27T20:59:59-07:00,"Saturday, Nov 26, 2022","Sunday, Nov 27, 2022",2022-11-26 21:31:00,2022-11-27 05:30:00,07:59:00,00:33:00,00:00:00,1,07:26:00,07:48:17,93.1,90.6,05:16:39,05:47:15,01:01:31,01:46:19,60.8,59.0,68.8,69.4,56.0,57.4,,,57,41,,,,11.8,8.0,19.5,,
2022-11-28T20:59:59-07:00,"Sunday, Nov 27, 2022","Monday, Nov 28, 2022",2022-11-27 21:00:00,2022-11-28 06:22:00,09:22:00,01:23:00,00:00:00,1,07:59:00,07:50:34,85.2,89.0,06:14:00,05:50:45,02:29:41,01:47:39,57.3,58.9,66.1,69.6,57.0,57.4,,,35,40,,,,12.2,8.5,23.0,,
2022-11-29T20:59:59-07:00,"Monday, Nov 28, 2022","Tuesday, Nov 29, 2022",2022-11-28 23:01:00,2022-11-29 06:59:00,07:58:00,00:34:00,00:00:00,1,07:24:00,07:54:42,92.9,89.8,06:09:27,06:01:32,02:33:06,01:54:06,56.5,58.2,66.4,69.0,58.0,57.3,,,25,39,,,,11.7,8.0,19.5,,
2022-11-30T20:59:59-07:00,"Tuesday, Nov 29, 2022","Wednesday, Nov 30, 2022",2022-11-29 21:30:00,2022-11-30 06:02:00,08:32:00,00:05:00,00:00:00,1,08:27:00,07:56:00,99.0,92.1,06:30:43,06:06:08,02:33:38,01:58:15,55.5,58.0,66.1,68.5,54.0,56.9,,,35,39,,,,11.6,8.5,15.5,,
2022-12-01T20:59:59-07:00,"Wednesday, Nov 30, 2022","Thursday, Dec 1, 2022",2022-11-30 21:31:00,2022-12-01 07:04:00,09:33:00,01:06:00,00:00:00,1,08:27:00,07:50:34,88.5,90.9,06:49:43,06:07:37,02:33:38,02:05:04,57.2,57.9,67.1,67.7,57.0,56.7,37,44,36,38,,,,11.9,8.5,22.0,,
2022-12-02T20:59:59-07:00,"Thursday, Dec 1, 2022","Friday, Dec 2, 2022",2022-12-01 22:45:00,2022-12-02 06:41:00,08:31:00,00:00:00,00:00:00,2,08:31:00,07:59:17,100.0,92.1,06:15:07,06:09:52,02:48:54,02:11:28,56.9,57.8,65.7,67.4,56.0,56.4,42,44,41,36,,,,12.0,9.5,17.0,,
2022-12-03T20:59:59-07:00,"Friday, Dec 2, 2022","Saturday, Dec 3, 2022",2022-12-02 21:30:00,2022-12-03 06:17:00,08:47:00,01:05:00,00:00:00,1,07:42:00,07:59:25,87.7,92.3,05:57:18,06:10:25,01:17:00,02:11:04,59.2,57.6,64.5,66.4,55.0,56.1,58,46,28,37,,,,12.1,8.5,21.0,,
2022-12-04T20:59:59-07:00,"Saturday, Dec 3, 2022","Sunday, Dec 4, 2022",2022-12-03 22:16:00,2022-12-04 07:47:00,09:31:00,00:31:00,00:00:00,1,09:00:00,08:12:51,94.6,92.6,06:41:08,06:22:29,00:15:00,02:04:25,63.2,58.0,72.7,66.9,56.0,56.1,58,47,28,33,,,,11.8,8.5,17.5,,
2022-12-05T20:59:59-07:00,"Sunday, Dec 4, 2022","Monday, Dec 5, 2022",2022-12-04 22:15:00,2022-12-05 07:32:00,09:17:00,00:35:00,00:00:00,1,08:42:00,08:19:00,93.7,93.8,06:57:21,06:28:41,02:33:32,02:04:58,57.3,58.0,68.9,67.3,61.0,56.7,51,49,25,31,,,,12.2,9.5,17.0,,
2022-12-06T20:59:59-07:00,"Monday, Dec 5, 2022","Tuesday, Dec 6, 2022",2022-12-05 21:17:00,2022-12-06 07:47:00,10:30:00,00:59:00,00:00:00,1,09:31:00,08:37:08,90.6,93.4,07:00:20,06:35:57,02:49:45,02:07:21,59.5,58.4,68.5,67.6,60.0,57.0,41,46,28,32,,,,11.9,10.5,15.5,,
2022-12-07T20:59:59-07:00,"Tuesday, Dec 6, 2022","Wednesday, Dec 7, 2022",2022-12-06 22:16:00,2022-12-07 07:47:00,09:31:00,00:12:00,00:00:00,1,09:19:00,08:44:34,97.9,93.3,07:06:43,06:41:06,02:31:05,02:06:59,57.7,58.7,66.6,67.7,58.0,57.6,36,46,32,31,,,,12.5,9.5,16.5,,
2022-12-08T20:59:59-07:00,"Wednesday, Dec 7, 2022","Thursday, Dec 8, 2022",2022-12-07 21:00:00,2022-12-08 02:45:00,05:45:00,00:22:00,00:00:00,1,05:23:00,08:18:17,93.6,94.0,03:54:02,06:16:00,02:03:03,02:02:37,56.0,58.6,79.1,69.4,53.0,57.0,,,33,31,,,,11.5,9.5,16.0,,
2022-12-09T20:59:59-07:00,"Thursday, Dec 8, 2022","Friday, Dec 9, 2022",2022-12-08 23:00:00,2022-12-09 06:54:00,07:54:00,00:15:00,00:00:00,1,07:39:00,08:10:51,96.8,93.6,06:19:40,06:16:39,03:18:54,02:06:54,57.7,58.7,,,60.0,57.6,,,30,29,,,,11.8,9.5,16.0,,
2022-12-11T20:59:59-07:00,"Saturday, Dec 10, 2022","Sunday, Dec 11, 2022",2022-12-11 03:07:00,2022-12-11 14:45:00,11:38:00,04:29:00,00:00:00,1,07:09:00,08:06:08,61.5,89.8,05:45:24,06:14:57,02:38:53,02:18:36,64.4,59.4,71.7,72.2,69.0,59.6,,,24,28,,,,11.8,9.5,13.0,,
2022-12-12T20:59:59-07:00,"Sunday, Dec 11, 2022","Monday, Dec 12, 2022",2022-12-11 22:30:00,2022-12-12 07:29:00,08:59:00,00:52:00,00:00:00,1,08:07:00,07:58:34,90.4,89.2,06:06:23,06:09:59,01:31:19,02:29:30,57.6,58.6,67.2,71.4,56.5,59.6,53,48,45,31,,,,12.1,9.0,18.0,,
2022-12-13T20:59:59-07:00,"Monday, Dec 12, 2022","Tuesday, Dec 13, 2022",2022-12-12 22:45:00,2022-12-13 07:03:00,08:18:00,00:10:00,00:00:00,1,08:08:00,07:53:42,98.0,89.8,06:49:29,06:08:51,03:18:15,02:35:53,56.2,58.4,72.9,72.0,56.0,58.9,,,35,32,,,,12.8,10.0,18.5,,
2022-12-14T20:59:59-07:00,"Tuesday, Dec 13, 2022","Wednesday, Dec 14, 2022",2022-12-13 22:16:00,2022-12-14 07:37:00,09:21:00,00:27:00,00:00:00,1,08:54:00,07:48:25,95.2,90.5,06:03:56,06:00:48,02:02:03,02:29:04,56.2,58.0,67.9,71.9,55.0,58.2,51,50,39,34,,,,12.2,8.5,16.5,,
2022-12-15T20:59:59-07:00,"Wednesday, Dec 14, 2022","Thursday, Dec 15, 2022",2022-12-14 21:15:00,2022-12-15 06:56:00,09:41:00,00:43:00,00:00:00,1,08:58:00,07:45:25,92.6,89.7,06:56:32,05:59:21,03:19:50,02:36:02,56.4,57.8,70.5,72.4,54.0,57.6,,,34,34,,,,12.4,9.5,18.0,,
2022-12-16T20:59:59-07:00,"Thursday, Dec 15, 2022","Friday, Dec 16, 2022",2022-12-15 21:45:00,2022-12-16 05:50:00,08:05:00,00:18:00,00:00:00,1,07:47:00,08:06:00,96.3,90.1,06:13:32,06:19:16,01:48:58,02:34:01,63.2,58.8,71.9,71.4,59.0,58.5,,,23,33,,,,12.0,8.5,16.0,,
2022-12-17T20:59:59-07:00,"Friday, Dec 16, 2022","Saturday, Dec 17, 2022",2022-12-16 22:17:00,2022-12-17 07:45:00,09:28:00,01:41:00,00:00:00,1,07:47:00,08:07:08,82.2,88.0,05:27:50,06:11:52,01:30:23,02:18:31,62.6,59.5,69.2,70.2,67.0,59.5,,,30,33,,,,12.1,10.5,16.0,,
2022-12-18T20:59:59-07:00,"Saturday, Dec 17, 2022","Sunday, Dec 18, 2022",2022-12-17 21:45:00,2022-12-18 05:59:00,08:14:00,00:05:00,00:00:00,1,08:09:00,08:15:42,99.0,93.4,06:26:15,06:17:42,03:18:39,02:24:12,59.4,58.8,71.6,70.2,56.0,57.6,61,50,18,32,,,,12.4,9.0,21.5,,
2022-12-19T20:59:59-07:00,"Sunday, Dec 18, 2022","Monday, Dec 19, 2022",2022-12-18 22:45:00,2022-12-19 07:15:00,08:30:00,01:04:00,00:00:00,1,07:26:00,08:09:51,87.5,93.0,05:09:10,06:09:32,01:47:39,02:26:32,58.8,59.0,69.2,70.5,58.0,57.9,,,24,29,,,,12.0,10.0,16.0,,
2022-12-20T20:59:59-07:00,"Monday, Dec 19, 2022","Tuesday, Dec 20, 2022",2022-12-19 22:15:00,2022-12-20 06:51:00,08:36:00,00:27:00,00:00:00,1,08:09:00,08:10:00,94.8,92.5,06:37:23,06:07:48,03:18:39,02:26:35,56.6,59.0,74.7,70.7,55.0,57.7,,,30,28,,,,10.5,8.0,15.5,,
2022-12-21T20:59:59-07:00,"Tuesday, Dec 20, 2022","Wednesday, Dec 21, 2022",2022-12-20 22:15:00,2022-12-21 02:45:00,04:30:00,00:00:00,00:00:00,1,04:30:00,07:32:17,100.0,93.2,03:14:35,05:43:37,01:15:00,02:19:52,54.7,58.8,68.2,70.8,51.0,57.1,,,30,27,,,,10.7,9.5,12.5,,
2022-12-22T20:59:59-07:00,"Wednesday, Dec 21, 2022","Thursday, Dec 22, 2022",2022-12-21 22:53:00,2022-12-22 06:45:00,07:52:00,00:20:00,00:00:00,1,07:32:00,07:20:00,95.8,93.6,05:13:35,05:28:54,02:20:17,02:11:22,53.4,58.4,71.2,70.9,54.0,57.1,32,46,34,27,,,,10.8,9.0,13.0,,
2022-12-23T20:59:59-07:00,"Thursday, Dec 22, 2022","Friday, Dec 23, 2022",2022-12-22 22:07:00,2022-12-23 06:49:00,08:42:00,00:41:00,00:00:00,1,08:01:00,07:22:00,92.1,93.0,06:43:03,05:33:07,03:28:26,02:25:34,55.9,57.4,,,54.0,56.4,28,43,29,28,,,,10.3,7.5,16.0,,
2022-12-25T20:59:59-07:00,"Saturday, Dec 24, 2022","Sunday, Dec 25, 2022",2022-12-24 23:57:00,2022-12-25 07:12:00,07:15:00,00:33:00,00:00:00,1,06:42:00,07:12:42,92.4,94.5,05:24:17,05:32:37,02:24:43,02:33:20,60.1,57.0,72.7,71.2,56.0,54.9,,,30,28,,,,10.9,9.0,12.5,,
2022-12-26T20:59:59-07:00,"Sunday, Dec 25, 2022","Monday, Dec 26, 2022",2022-12-25 21:15:00,2022-12-26 00:00:00,02:45:00,00:00:00,00:00:00,1,02:45:00,06:26:25,100.0,94.6,01:58:59,04:54:26,00:15:00,02:07:06,64.0,57.6,65.2,70.3,62.0,55.7,,,,,,,,12.2,11.0,16.0,,
2022-12-27T20:59:59-07:00,"Monday, Dec 26, 2022","Tuesday, Dec 27, 2022",2022-12-27 00:02:00,2022-12-27 06:31:00,06:29:00,00:10:00,00:00:00,1,06:19:00,06:16:51,97.4,96.1,04:39:33,04:50:12,00:30:19,01:56:03,60.1,57.8,70.0,70.4,59.0,55.9,,,39,31,,,,12.2,10.5,14.0,,
2022-12-28T20:59:59-07:00,"Tuesday, Dec 27, 2022","Wednesday, Dec 28, 2022",2022-12-27 21:00:00,2022-12-28 07:45:00,10:45:00,01:05:00,00:00:00,1,09:40:00,06:29:51,89.9,95.4,07:04:19,04:54:03,02:21:05,01:47:50,55.6,57.7,63.4,68.8,52.0,55.4,,,34,32,,,,11.3,7.5,23.5,,
2022-12-29T20:59:59-07:00,"Wednesday, Dec 28, 2022","Thursday, Dec 29, 2022",2022-12-28 22:45:00,2022-12-29 06:57:00,08:12:00,00:05:00,00:00:00,1,08:07:00,07:00:51,99.0,95.2,07:00:00,05:26:15,04:11:21,02:13:01,52.8,57.4,64.5,68.3,52.0,55.6,,,43,34,,,,10.7,8.5,14.5,,
2022-12-30T20:59:59-07:00,"Thursday, Dec 29, 2022","Friday, Dec 30, 2022",2022-12-30 03:51:00,2022-12-30 10:12:00,07:23:00,00:33:00,00:00:00,2,06:50:00,06:54:51,91.3,94.6,05:23:31,05:27:40,,,64.9,59.1,,,63.0,56.9,,,25,33,,,,11.5,9.5,13.5,,
